17058,2,2017,5018,QUÍMICA II,8.2,6.2,5.8,0.0,0.0,6.5
17058,2,2017,5019,QUÍMICA EXPERIMENTAL II,7.5,9.7,6.0,0.0,0.0,7.3
17059,1,2017,1051,FÍSICA I,6.5,8.9,7.7,0.0,0.0,7.7
17059,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,7.4,4.5,0.0,0.0,6.13
17059,1,2017,1514,CÁLCULO I,6.6,5.4,6.0,0.0,0.0,6.0
17059,1,2017,1515,ÁLGEBRA LINEAR I,6.0,7.8,9.0,0.0,0.0,7.95
17059,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17059,1,2017,5016,QUÍMICA I,8.4,6.6,8.3,0.0,0.0,7.9
17059,1,2017,5017,QUÍMICA EXPERIMENTAL I,7.5,9.0,10.0,0.0,0.0,9.13
17059,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.2,1.5,3.8,8.0,8.0,8.0
17059,2,2017,1033,CÁLCULO II,8.5,5.8,10.0,0.0,0.0,8.58
17059,2,2017,1053,FÍSICA II,8.9,8.8,6.2,0.0,0.0,7.53
17059,2,2017,1054,FÍSICA EXPERIMENTAL II,9.1,9.5,5.0,0.0,0.0,7.15
17059,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,7.0,6.0,0.0,0.0,7.0
17059,2,2017,1516,ÁLGEBRA LINEAR II,5.0,7.9,6.8,0.0,0.0,6.63
17059,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17059,2,2017,5018,QUÍMICA II,9.3,5.0,5.6,0.0,0.0,6.38
17059,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.3,9.6,9.4,0.0,0.0,9.18
17061,1,2017,1051,FÍSICA I,5.4,8.4,6.4,0.0,0.0,6.65
17061,1,2017,1052,FÍSICA EXPERIMENTAL I,7.7,6.8,5.5,0.0,0.0,6.38
17061,1,2017,1514,CÁLCULO I,6.2,7.3,4.2,0.0,0.0,5.48
17061,1,2017,1515,ÁLGEBRA LINEAR I,6.2,2.1,5.9,0.0,0.0,5.03
17061,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17061,1,2017,5016,QUÍMICA I,8.7,4.9,7.7,0.0,0.0,7.25
17061,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.4,8.0,9.8,0.0,0.0,9.25
17061,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,10.0,7.8,7.8,0.0,0.0,8.35
17061,2,2017,1033,CÁLCULO II,5.9,6.0,8.0,0.0,0.0,6.98
17061,2,2017,1053,FÍSICA II,7.8,6.6,6.0,0.0,0.0,6.6
17061,2,2017,1054,FÍSICA EXPERIMENTAL II,9.6,9.7,4.0,0.0,0.0,6.83
17061,2,2017,1132,DESENHO TÉCNICO BÁSICO,7.0,2.3,5.5,0.0,0.0,5.08
17061,2,2017,1516,ÁLGEBRA LINEAR II,7.7,6.6,7.6,0.0,0.0,7.38
17061,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17061,2,2017,5018,QUÍMICA II,8.7,3.7,4.0,0.0,0.0,5.1
17061,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.8,9.9,10.0,0.0,0.0,9.93
17419,1,2017,1051,FÍSICA I,7.1,7.8,7.4,0.0,0.0,7.43
17419,1,2017,1052,FÍSICA EXPERIMENTAL I,7.6,6.2,8.0,0.0,0.0,7.45
17419,1,2017,1514,CÁLCULO I,8.0,9.5,6.5,0.0,0.0,7.63
17419,1,2017,1515,ÁLGEBRA LINEAR I,8.0,2.9,9.7,0.0,0.0,7.58
17419,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17419,1,2017,5016,QUÍMICA I,8.5,7.0,8.3,0.0,0.0,8.03
17419,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.2,9.5,10.0,0.0,0.0,9.43
17419,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.6,6.7,8.0,0.0,0.0,7.58
17419,2,2017,1033,CÁLCULO II,8.0,8.0,9.0,0.0,0.0,8.5
17419,2,2017,1053,FÍSICA II,8.1,6.0,7.5,0.0,0.0,7.28
17419,2,2017,1054,FÍSICA EXPERIMENTAL II,7.6,5.6,7.5,0.0,0.0,7.05
17419,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,6.0,9.5,0.0,0.0,8.5
17419,2,2017,1516,ÁLGEBRA LINEAR II,6.3,8.4,7.4,0.0,0.0,7.38
17419,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17419,2,2017,5018,QUÍMICA II,8.6,7.6,6.5,0.0,0.0,7.3
17419,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.0,9.9,10.0,0.0,0.0,9.73
17062,1,2017,1051,FÍSICA I,4.6,5.4,6.5,0.0,0.0,5.75
17062,1,2017,1052,FÍSICA EXPERIMENTAL I,7.9,3.9,7.5,0.0,0.0,6.7
17062,1,2017,1514,CÁLCULO I,5.5,6.7,6.0,0.0,0.0,6.05
17062,1,2017,1515,ÁLGEBRA LINEAR I,7.1,3.0,7.1,0.0,0.0,6.07
17062,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17062,1,2017,5016,QUÍMICA I,8.1,6.3,6.6,0.0,0.0,6.9
17062,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.5,8.4,8.7,0.0,0.0,8.58
17062,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,6.5,1.5,7.4,0.0,0.0,5.7
17062,2,2017,1033,CÁLCULO II,4.8,5.0,8.0,0.0,0.0,6.45
17062,2,2017,1053,FÍSICA II,7.4,5.4,5.5,0.0,0.0,5.95
17062,2,2017,1054,FÍSICA EXPERIMENTAL II,8.3,6.0,4.5,0.0,0.0,5.83
17062,2,2017,1132,DESENHO TÉCNICO BÁSICO,8.0,5.5,6.0,0.0,0.0,6.38
17062,2,2017,1516,ÁLGEBRA LINEAR II,7.2,3.2,6.6,0.0,0.0,5.9
17062,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17062,2,2017,5018,QUÍMICA II,8.9,5.0,4.0,0.0,0.0,5.48
17062,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.2,8.8,9.6,0.0,0.0,9.05
17420,1,2017,1051,FÍSICA I,7.1,7.1,9.6,0.0,0.0,8.35
17420,1,2017,1052,FÍSICA EXPERIMENTAL I,8.5,6.5,8.5,0.0,0.0,8.0
17420,1,2017,1514,CÁLCULO I,8.0,7.7,5.9,0.0,0.0,6.88
17420,1,2017,1515,ÁLGEBRA LINEAR I,9.6,5.0,7.2,0.0,0.0,7.25
17420,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17420,1,2017,5016,QUÍMICA I,8.3,7.1,9.5,0.0,0.0,8.6
17420,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.2,9.2,9.6,0.0,0.0,9.15
17420,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.7,6.7,6.9,0.0,0.0,7.55
17420,2,2017,1033,CÁLCULO II,8.0,6.5,6.5,0.0,0.0,6.88
17420,2,2017,1053,FÍSICA II,7.6,6.9,8.5,0.0,0.0,7.88
17420,2,2017,1054,FÍSICA EXPERIMENTAL II,9.0,7.5,7.0,0.0,0.0,7.63
17420,2,2017,1132,DESENHO TÉCNICO BÁSICO,7.0,5.0,8.0,0.0,0.0,7.0
17420,2,2017,1516,ÁLGEBRA LINEAR II,7.7,7.8,6.4,0.0,0.0,7.08
17420,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17420,2,2017,5018,QUÍMICA II,9.1,7.0,6.0,0.0,0.0,7.03
17420,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.9,9.9,9.8,0.0,0.0,9.6
17063,1,2017,1051,FÍSICA I,5.3,9.4,7.4,0.0,0.0,7.38
17063,1,2017,1052,FÍSICA EXPERIMENTAL I,8.2,7.1,6.5,0.0,0.0,7.07
17063,1,2017,1514,CÁLCULO I,8.0,5.8,7.4,0.0,0.0,7.15
17063,1,2017,1515,ÁLGEBRA LINEAR I,6.6,4.0,7.0,0.0,0.0,6.15
17063,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17063,1,2017,5016,QUÍMICA I,8.6,7.0,8.7,0.0,0.0,8.25
17063,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.0,9.0,9.8,0.0,0.0,9.4
17063,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,10.0,9.0,9.3,0.0,0.0,9.4
17063,2,2017,1033,CÁLCULO II,7.6,8.0,7.0,0.0,0.0,7.4
17063,2,2017,1053,FÍSICA II,8.7,7.2,7.0,0.0,0.0,7.48
17063,2,2017,1054,FÍSICA EXPERIMENTAL II,9.5,6.7,8.3,0.0,0.0,8.2
17063,2,2017,1132,DESENHO TÉCNICO BÁSICO,8.8,3.5,9.5,0.0,0.0,7.83
17063,2,2017,1516,ÁLGEBRA LINEAR II,9.9,9.4,10.0,0.0,0.0,9.83
17063,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17063,2,2017,5018,QUÍMICA II,7.9,6.3,8.2,0.0,0.0,7.65
17063,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.0,9.7,6.8,0.0,0.0,7.83
17064,1,2017,1051,FÍSICA I,5.1,7.2,8.3,0.0,0.0,7.23
17064,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,5.8,6.0,0.0,0.0,6.48
17064,1,2017,1514,CÁLCULO I,6.7,4.6,4.9,0.0,0.0,5.28
17064,1,2017,1515,ÁLGEBRA LINEAR I,6.5,2.2,3.6,7.8,7.8,7.8
17064,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17064,1,2017,5016,QUÍMICA I,8.8,5.5,9.0,0.0,0.0,8.08
17064,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.1,10.0,9.8,0.0,0.0,9.68
17064,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.7,6.2,4.0,0.0,0.0,5.48
17064,2,2017,1033,CÁLCULO II,5.5,6.0,6.0,0.0,0.0,5.88
17064,2,2017,1053,FÍSICA II,7.4,8.5,7.1,0.0,0.0,7.53
17064,2,2017,1054,FÍSICA EXPERIMENTAL II,8.8,5.9,4.8,0.0,0.0,6.08
17064,2,2017,1132,DESENHO TÉCNICO BÁSICO,8.0,7.3,7.5,0.0,0.0,7.58
17064,2,2017,1516,ÁLGEBRA LINEAR II,9.6,6.3,6.9,0.0,0.0,7.43
17064,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17064,2,2017,5018,QUÍMICA II,8.8,7.5,4.8,0.0,0.0,6.48
17064,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.6,9.9,10.0,0.0,0.0,9.63
17065,1,2017,1051,FÍSICA I,5.3,9.9,5.4,0.0,0.0,6.5
17065,1,2017,1052,FÍSICA EXPERIMENTAL I,9.1,7.9,6.5,0.0,0.0,7.5
17065,1,2017,1514,CÁLCULO I,8.6,8.5,6.9,0.0,0.0,7.73
17065,1,2017,1515,ÁLGEBRA LINEAR I,5.7,3.0,8.5,0.0,0.0,6.42
17065,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17065,1,2017,5016,QUÍMICA I,8.5,6.0,8.6,0.0,0.0,7.93
17065,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.4,8.7,9.4,0.0,0.0,9.23
17065,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,5.8,5.8,7.8,0.0,0.0,6.8
17065,2,2017,1033,CÁLCULO II,6.5,7.5,9.0,0.0,0.0,8.0
17065,2,2017,1053,FÍSICA II,7.9,6.6,7.7,0.0,0.0,7.48
17065,2,2017,1054,FÍSICA EXPERIMENTAL II,9.5,6.8,5.3,0.0,0.0,6.73
17065,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,5.3,10.0,0.0,0.0,8.58
17065,2,2017,1516,ÁLGEBRA LINEAR II,8.6,5.2,7.6,0.0,0.0,7.25
17065,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17065,2,2017,5018,QUÍMICA II,8.5,5.2,6.2,0.0,0.0,6.53
17065,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.7,9.3,8.6,0.0,0.0,8.8
17421,1,2017,1051,FÍSICA I,7.3,6.4,7.3,0.0,0.0,7.08
17421,1,2017,1052,FÍSICA EXPERIMENTAL I,8.1,7.0,7.0,0.0,0.0,7.28
17421,1,2017,1514,CÁLCULO I,7.0,5.8,4.8,0.0,0.0,5.6
17421,1,2017,1515,ÁLGEBRA LINEAR I,7.3,1.7,8.4,0.0,0.0,6.45
17421,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17421,1,2017,5016,QUÍMICA I,9.2,6.3,5.5,0.0,0.0,6.63
17421,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.2,8.1,9.6,0.0,0.0,9.13
17421,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,8.8,8.5,5.8,0.0,0.0,7.23
17421,2,2017,1033,CÁLCULO II,6.4,6.0,8.0,0.0,0.0,7.1
17421,2,2017,1053,FÍSICA II,8.6,6.3,4.5,0.0,0.0,5.98
17421,2,2017,1054,FÍSICA EXPERIMENTAL II,9.2,9.0,6.5,0.0,0.0,7.8
17421,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,4.5,9.0,0.0,0.0,7.88
17421,2,2017,1516,ÁLGEBRA LINEAR II,6.1,6.0,7.2,0.0,0.0,6.63
17421,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17421,2,2017,5018,QUÍMICA II,8.4,6.6,5.9,0.0,0.0,6.7
17421,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.1,9.1,8.8,0.0,0.0,8.95
17066,1,2017,1051,FÍSICA I,6.5,9.9,7.9,0.0,0.0,8.05
17066,1,2017,1052,FÍSICA EXPERIMENTAL I,7.7,7.6,8.5,0.0,0.0,8.08
17066,1,2017,1514,CÁLCULO I,7.8,9.0,6.5,0.0,0.0,7.45
17066,1,2017,1515,ÁLGEBRA LINEAR I,7.5,4.7,9.4,0.0,0.0,7.75
17066,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17066,1,2017,5016,QUÍMICA I,9.3,5.5,6.2,0.0,0.0,6.8
17066,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.8,8.8,9.8,0.0,0.0,9.3
17066,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.0,8.7,10.0,0.0,0.0,9.43
17066,2,2017,1033,CÁLCULO II,6.1,5.5,9.0,0.0,0.0,7.4
17066,2,2017,1053,FÍSICA II,8.5,9.6,6.8,0.0,0.0,7.93
17066,2,2017,1054,FÍSICA EXPERIMENTAL II,9.5,7.0,2.8,8.5,8.5,8.5
17066,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,3.5,7.0,0.0,0.0,6.63
17066,2,2017,1516,ÁLGEBRA LINEAR II,5.6,5.2,5.3,0.0,0.0,5.35
17066,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17066,2,2017,5018,QUÍMICA II,8.7,5.0,6.5,0.0,0.0,6.68
17066,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.4,9.6,9.0,0.0,0.0,9.25
16024,1,2017,1051,FÍSICA I,6.9,9.1,6.8,0.0,0.0,7.4
16024,1,2017,1052,FÍSICA EXPERIMENTAL I,7.7,7.4,7.5,0.0,0.0,7.53
16024,1,2017,1514,CÁLCULO I,7.6,8.6,4.2,0.0,0.0,6.15
16024,1,2017,1515,ÁLGEBRA LINEAR I,8.0,4.9,6.7,0.0,0.0,6.58
16024,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
16024,1,2017,5016,QUÍMICA I,8.4,7.1,9.3,0.0,0.0,8.53
16024,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.6,9.9,10.0,0.0,0.0,9.88
16024,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,8.8,10.0,9.3,0.0,0.0,9.35
16024,2,2017,1033,CÁLCULO II,7.5,8.0,8.8,0.0,0.0,8.28
16024,2,2017,1053,FÍSICA II,8.7,8.3,6.8,0.0,0.0,7.65
16024,2,2017,1054,FÍSICA EXPERIMENTAL II,9.1,9.7,6.5,0.0,0.0,7.95
16024,2,2017,1132,DESENHO TÉCNICO BÁSICO,6.8,5.8,6.0,0.0,0.0,6.15
16024,2,2017,1516,ÁLGEBRA LINEAR II,9.1,8.5,8.2,0.0,0.0,8.5
16024,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
16024,2,2017,5018,QUÍMICA II,9.3,5.9,6.4,0.0,0.0,7.0
16024,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.1,9.8,9.8,0.0,0.0,9.38
17067,1,2017,1051,FÍSICA I,5.9,6.0,8.5,0.0,0.0,7.23
17067,1,2017,1052,FÍSICA EXPERIMENTAL I,8.7,6.8,6.5,0.0,0.0,7.13
17067,1,2017,1514,CÁLCULO I,5.9,5.9,6.8,0.0,0.0,6.35
17067,1,2017,1515,ÁLGEBRA LINEAR I,5.1,4.7,7.3,0.0,0.0,6.1
17067,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17067,1,2017,5016,QUÍMICA I,8.1,6.9,8.4,0.0,0.0,7.95
17067,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.2,9.9,9.6,0.0,0.0,9.58
17067,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,8.9,8.0,5.6,0.0,0.0,7.03
17067,2,2017,1033,CÁLCULO II,5.9,6.0,7.0,0.0,0.0,6.48
17067,2,2017,1053,FÍSICA II,7.7,7.4,6.4,0.0,0.0,6.98
17067,2,2017,1054,FÍSICA EXPERIMENTAL II,9.4,9.8,6.2,0.0,0.0,7.9
17067,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.7,5.5,6.0,0.0,0.0,6.8
17067,2,2017,1516,ÁLGEBRA LINEAR II,7.1,6.1,5.7,0.0,0.0,6.15
17067,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17067,2,2017,5018,QUÍMICA II,8.7,3.0,6.1,0.0,0.0,5.98
17067,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.7,9.7,9.8,0.0,0.0,9.5
17068,1,2017,1051,FÍSICA I,5.3,9.3,10.0,0.0,0.0,8.65
17068,1,2017,1052,FÍSICA EXPERIMENTAL I,8.6,7.7,8.7,0.0,0.0,8.43
17068,1,2017,1514,CÁLCULO I,6.8,8.2,6.2,0.0,0.0,6.85
17068,1,2017,1515,ÁLGEBRA LINEAR I,9.0,6.5,7.9,0.0,0.0,7.83
17068,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17068,1,2017,5016,QUÍMICA I,8.3,8.5,10.0,0.0,0.0,9.2
17068,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.4,8.9,9.8,0.0,0.0,9.48
17068,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,9.2,8.6,9.0,0.0,0.0,8.95
17068,2,2017,1033,CÁLCULO II,7.3,8.0,9.5,0.0,0.0,8.58
17068,2,2017,1053,FÍSICA II,9.1,9.3,6.5,0.0,0.0,7.85
17068,2,2017,1054,FÍSICA EXPERIMENTAL II,9.6,9.7,7.3,0.0,0.0,8.48
17068,2,2017,1132,DESENHO TÉCNICO BÁSICO,10.0,5.7,9.8,0.0,0.0,8.83
17068,2,2017,1516,ÁLGEBRA LINEAR II,9.7,8.2,5.7,0.0,0.0,7.33
17068,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17068,2,2017,5018,QUÍMICA II,9.4,8.1,8.9,0.0,0.0,8.83
17068,2,2017,5019,QUÍMICA EXPERIMENTAL II,9.8,9.6,10.0,0.0,0.0,9.85
17069,1,2017,1051,FÍSICA I,4.8,8.5,8.5,0.0,0.0,7.58
17069,1,2017,1052,FÍSICA EXPERIMENTAL I,6.7,9.7,5.8,0.0,0.0,7.0
17069,1,2017,1514,CÁLCULO I,7.4,5.0,6.8,0.0,0.0,6.5
17069,1,2017,1515,ÁLGEBRA LINEAR I,8.6,2.4,8.3,0.0,0.0,6.9
17069,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17069,1,2017,5016,QUÍMICA I,9.3,6.5,7.7,0.0,0.0,7.8
17069,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.2,8.0,9.8,0.0,0.0,9.2
17069,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,6.7,8.2,9.2,0.0,0.0,8.33
17069,2,2017,1033,CÁLCULO II,7.0,8.0,9.0,0.0,0.0,8.25
17069,2,2017,1053,FÍSICA II,6.4,6.5,5.4,0.0,0.0,5.93
17069,2,2017,1054,FÍSICA EXPERIMENTAL II,8.3,8.7,6.9,0.0,0.0,7.7
17069,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.7,5.0,5.0,0.0,0.0,6.18
17069,2,2017,1516,ÁLGEBRA LINEAR II,6.4,7.5,6.3,0.0,0.0,6.63
17069,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17069,2,2017,5018,QUÍMICA II,8.3,8.2,4.6,0.0,0.0,6.43
17069,2,2017,5019,QUÍMICA EXPERIMENTAL II,7.1,9.7,8.0,0.0,0.0,8.2
17070,1,2017,1051,FÍSICA I,2.7,7.1,6.0,0.0,0.0,5.45
17070,1,2017,1052,FÍSICA EXPERIMENTAL I,7.9,6.2,5.0,0.0,0.0,6.03
17070,1,2017,1514,CÁLCULO I,6.0,5.2,6.4,0.0,0.0,6.0
17070,1,2017,1515,ÁLGEBRA LINEAR I,5.2,2.0,5.8,7.0,7.0,7.0
17070,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17070,1,2017,5016,QUÍMICA I,8.2,6.1,8.7,0.0,0.0,7.93
17070,1,2017,5017,QUÍMICA EXPERIMENTAL I,9.6,9.4,9.8,0.0,0.0,9.65
17070,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,4.2,6.1,5.4,0.0,0.0,5.28
17070,2,2017,1033,CÁLCULO II,4.8,8.0,7.0,0.0,0.0,6.7
17070,2,2017,1053,FÍSICA II,6.8,4.8,4.9,0.0,0.0,5.35
17070,2,2017,1054,FÍSICA EXPERIMENTAL II,8.5,8.8,5.7,0.0,0.0,7.18
17070,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,4.3,9.6,0.0,0.0,8.13
17070,2,2017,1516,ÁLGEBRA LINEAR II,6.7,4.5,8.0,0.0,0.0,6.8
17070,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17070,2,2017,5018,QUÍMICA II,8.6,6.4,4.8,0.0,0.0,6.15
17070,2,2017,5019,QUÍMICA EXPERIMENTAL II,8.8,9.4,10.0,0.0,0.0,9.55
17071,1,2017,1051,FÍSICA I,4.4,7.2,8.8,0.0,0.0,7.3
17071,1,2017,1052,FÍSICA EXPERIMENTAL I,7.6,7.0,5.5,0.0,0.0,6.4
17071,1,2017,1514,CÁLCULO I,7.2,6.4,6.6,0.0,0.0,6.7
17071,1,2017,1515,ÁLGEBRA LINEAR I,8.3,1.0,4.5,8.8,8.8,8.8
17071,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17071,1,2017,5016,QUÍMICA I,8.0,7.7,7.6,0.0,0.0,7.73
17071,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.9,9.5,9.6,0.0,0.0,9.4
17071,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.6,7.5,4.7,0.0,0.0,6.13
17071,2,2017,1033,CÁLCULO II,5.5,6.0,7.0,0.0,0.0,6.38
17071,2,2017,1053,FÍSICA II,7.8,3.7,4.4,0.0,0.0,5.08
17071,2,2017,1054,FÍSICA EXPERIMENTAL II,8.9,8.0,6.1,0.0,0.0,7.28
17071,2,2017,1132,DESENHO TÉCNICO BÁSICO,6.5,4.0,7.5,0.0,0.0,6.38
17071,2,2017,1516,ÁLGEBRA LINEAR II,8.2,6.8,8.2,0.0,0.0,7.85
17071,2,2017,1999,ATIVIDADES EXTRACURRICULARES 1º ANO/2º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17071,2,2017,5018,QUÍMICA II,8.3,3.7,4.0,0.0,0.0,5.0
17071,2,2017,5019,QUÍMICA EXPERIMENTAL II,7.7,9.4,9.8,0.0,0.0,9.18
17422,1,2017,1051,FÍSICA I,5.4,5.5,4.6,0.0,0.0,5.03
17422,1,2017,1052,FÍSICA EXPERIMENTAL I,7.7,5.0,4.5,0.0,0.0,5.43
17422,1,2017,1514,CÁLCULO I,5.5,5.7,1.9,7.0,7.0,7.0
17422,1,2017,1515,ÁLGEBRA LINEAR I,7.1,2.7,2.5,6.5,6.0,6.25
17422,1,2017,1998,ATIVIDADES EXTRACURRICULARES 1º ANO/1º PERIODO,0.0,0.0,0.0,0.0,0.0,0.0
17422,1,2017,5016,QUÍMICA I,9.4,6.3,7.8,0.0,0.0,7.83
17422,1,2017,5017,QUÍMICA EXPERIMENTAL I,8.9,8.0,9.2,0.0,0.0,8.83
17422,1,2017,9253,INTRODUÇÃO À COMPUTAÇÃO,7.9,5.0,7.0,0.0,0.0,6.73
17422,2,2017,1033,CÁLCULO II,4.4,7.0,9.0,0.0,0.0,7.35
17422,2,2017,1053,FÍSICA II,6.6,1.9,5.8,0.0,0.0,5.03
17422,2,2017,1054,FÍSICA EXPERIMENTAL II,8.0,7.2,5.0,0.0,0.0,6.3
17422,2,2017,1132,DESENHO TÉCNICO BÁSICO,9.0,3.0,5.5,0.0,0.0,5.75
